poet,title,dynasty,poem_raw,text,polarity,pseudo_label,pseudo_label_zh,top_score,score_anger,score_criticize,score_ease,score_faith,score_fear,score_guilt,score_joy,score_like,score_misgive,score_miss,score_peculiar,score_praise,score_sorrow,score_vexed,score_wish
白居易,下邽庄南桃花,唐,村南无限桃花发|唯我多情独自来|日暮风吹红满地|无人解惜为谁开,村南无限桃花发唯我多情独自来日暮风吹红满地无人解惜为谁开,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.20769819614214943,0.0,0.0
高启,题湘君图,明,怅望南巡竟不还|泪和湘雨暮斑斑|须知竹死愁方尽|莫恨秦人鞭赭山,怅望南巡竟不还泪和湘雨暮斑斑须知竹死愁方尽莫恨秦人鞭赭山,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
方回,赠砚工杨全,宋,人间渐少老书生|真赝谁能别旧坑|磨墨挥毫自奇怪|可须一砚苦求精,人间渐少老书生真赝谁能别旧坑磨墨挥毫自奇怪可须一砚苦求精,Neutral,peculiar,惊奇感叹,0.17070727966372012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17070727966372012,0.16906566998972444,0.0,0.0,0.0
龚诩,丁卯初夏,明,水旱农家两不禁|旱忧枯槁水忧沈|可怜昔日求晴意|即是今朝望雨心,水旱农家两不禁旱忧枯槁水忧沈可怜昔日求晴意即是今朝望雨心,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
范成大,初泛潇湘,宋,六桨齐飞急下滩|碧琉璃上雪花翻|越来溪色清如此|只欠矶头一钓竿,六桨齐飞急下滩碧琉璃上雪花翻越来溪色清如此只欠矶头一钓竿,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
陆游,春晚村居杂赋绝句六首,宋,朝书牛券拈枯笔|暮祭蚕神酌冻醪|闲放无忧穷有意|傍人错羡此翁高,朝书牛券拈枯笔暮祭蚕神酌冻醪闲放无忧穷有意傍人错羡此翁高,Implicit Positive,faith,坚定信念,0.13347832467375914,0.0,0.0,0.0,0.13347832467375914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
陆游,梅花绝句六首,宋,小亭终日倚阑干|树树梅花看到残|只怪此翁常谢客|元来不是怕春寒,小亭终日倚阑干树树梅花看到残只怪此翁常谢客元来不是怕春寒,Implicit Negative,misgive,忧虑疑惑,0.1729696904450771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1729696904450771,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
白居易,即事重题,唐,重裘暖帽宽毡履|小阁低窗深地炉|身稳心安眠未起|西京朝士得知无,重裘暖帽宽毡履小阁低窗深地炉身稳心安眠未起西京朝士得知无,Implicit Positive,ease,平和安适,0.13145215979284927,0.0,0.0,0.13145215979284927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
王安石,真州马上作,宋,身随饥马日中行|眼入风沙困欲盲|心气已劳形亦弊|自怜于世欲何营,身随饥马日中行眼入风沙困欲盲心气已劳形亦弊自怜于世欲何营,Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
任翻,宫怨,唐,泪乾红落脸|心尽白垂头|自此方知怨|从来岂信愁,泪乾红落脸心尽白垂头自此方知怨从来岂信愁,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
张耒,秋,宋,日落星稀河汉微|清秋一点水萤飞|凉风白露愁先觉|可待梧桐报即知,日落星稀河汉微清秋一点水萤飞凉风白露愁先觉可待梧桐报即知,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
陆游,书怀绝句五首,宋,未驾青鸾返帝乡|三江七泽路茫茫|看山看水无程数|渔艇为家芡作粮,未驾青鸾返帝乡三江七泽路茫茫看山看水无程数渔艇为家芡作粮,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
王冕,素梅五十八首,明,仙子归来夜未央|瑞香风动翠罗裳|月明无处韬清影|箫管迎春上玉堂,仙子归来夜未央瑞香风动翠罗裳月明无处韬清影箫管迎春上玉堂,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
元好问,杂著二首,元,燕语莺啼百啭新|长廊寂寂不逢人|东君去作谁家客|花柳无情各自春,燕语莺啼百啭新长廊寂寂不逢人东君去作谁家客花柳无情各自春,Implicit Negative,criticize,批判指责,0.08885849940067135,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
张耒,次韵李晋裕教授九日见赠,宋,满酌聊酬菊蕊黄|登高仍在太山阳|笑谈佳节宾朋集|诗酒清欢兴味长,满酌聊酬菊蕊黄登高仍在太山阳笑谈佳节宾朋集诗酒清欢兴味长,Positive,joy,欢乐喜悦,0.32983716845808575,0.0,0.0,0.0,0.0,0.0,0.0,0.32983716845808575,0.11350001355835748,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
姜夔,緑蕚梅,宋,黄云承韈知何处|招得冰魂付北枝|金谷楼髙愁欲堕|断肠谁把玉龙吹,黄云承韈知何处招得冰魂付北枝金谷楼髙愁欲堕断肠谁把玉龙吹,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.11583465265113833,0.0
方回,春雨不已甚忧蚕麦二首,宋,提篮采叶雨淋淋|蚕妇无言恨自深|绮陌惜花小儿女|愁眉相似不同心,提篮采叶雨淋淋蚕妇无言恨自深绮陌惜花小儿女愁眉相似不同心,Implicit Negative,vexed,烦恼苦闷,0.23166930530227667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.10384909807107472,0.23166930530227667,0.0
黎廷瑞,东湖诗十首,宋,游丝窈窕织春晖|杨柳人家半掩扉|一片暖云筛雨过|杏花疏处见莺归,游丝窈窕织春晖杨柳人家半掩扉一片暖云筛雨过杏花疏处见莺归,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
陈师道,送仁山主兼寄西堂园澄禅师,宋,未仕宁论马少游|虚名非复韩潮州|祖师若问西来信|为说苍头与白头,未仕宁论马少游虚名非复韩潮州祖师若问西来信为说苍头与白头,Implicit Negative,criticize,批判指责,0.08885849940067135,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
司马光,题杨中正供奉洗心堂,宋,阀阅盛山西|朱门飏戟衣|雅知名教乐|深笑宴游非,阀阅盛山西朱门飏戟衣雅知名教乐深笑宴游非,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
陈宓,题高将仕墨梅,宋,玉质纵横黄绢外|春阳却自紫毫开|雨馀不共莓苔老|风暖暗勾蜂蝶来,玉质纵横黄绢外春阳却自紫毫开雨馀不共莓苔老风暖暗勾蜂蝶来,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
白居易,寒食月夜,唐,风香露重梨花湿|草舍无灯愁未入|南邻北里歌吹时|独倚柴门月中立,风香露重梨花湿草舍无灯愁未入南邻北里歌吹时独倚柴门月中立,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
郑思肖,绝句十首,宋,一叶飞秋万树寒|行吟憔悴倚栏干|渊明只忆晋朝事|满眼黄花泪不乾,一叶飞秋万树寒行吟憔悴倚栏干渊明只忆晋朝事满眼黄花泪不乾,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
刘克庄,安溪黄明府得子次徐常丞韵一首,宋,宰公心印佛心慈|吉兆前知抱送期|喜溢亲闱占鸑鷟|来从帝所下骑麒,宰公心印佛心慈吉兆前知抱送期喜溢亲闱占鸑鷟来从帝所下骑麒,Positive,faith,坚定信念,0.13347832467375914,0.0,0.0,0.0,0.13347832467375914,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
艾性夫,经语诗戏效唐子西,宋,山径之蹊去去赊|筚门圭窦是谁家|其生色也草交翠|彼美人兮莲正花,山径之蹊去去赊筚门圭窦是谁家其生色也草交翠彼美人兮莲正花,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
文天祥,第一百九十七,宋,关河霜雪清|故人亦流落|夷歌奉玉盘|悲君随燕雀,关河霜雪清故人亦流落夷歌奉玉盘悲君随燕雀,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
陈宓,题王孙口致爽亭赓陈左史韵,宋,溪山一路送还迎|管领溪山有此亭|我为举杯相劳勉|他年端不负山灵,溪山一路送还迎管领溪山有此亭我为举杯相劳勉他年端不负山灵,Neutral,misgive,忧虑疑惑,0.1729696904450771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1729696904450771,0.0,0.0,0.0,0.0,0.0,0.0
杨万里,雪晴二首,宋,晴光雪色忽相逢|雨滴空阶日影中|珍重北檐殊韵胜|苛留残玉不教融,晴光雪色忽相逢雨滴空阶日影中珍重北檐殊韵胜苛留残玉不教融,Implicit Positive,wish,渴望期盼,0.14217828215101067,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14217828215101067
刘家传,贺杭州之江诗杜成立二绝,近现代,苏髯白傅优游地|西子新妆绰约姿|今喜之江树吟帜|羣贤高咏颂明时,苏髯白傅优游地西子新妆绰约姿今喜之江树吟帜羣贤高咏颂明时,Positive,joy,欢乐喜悦,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
王十朋,能仁禅寺,宋,不到能仁久|欣闻赐额还|浮云已过眼|依旧好青山,不到能仁久欣闻赐额还浮云已过眼依旧好青山,Implicit Positive,ease,平和安适,0.13145215979284927,0.0,0.08885849940067135,0.13145215979284927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
白居易,叹发落,唐,多病多愁心自知|行年未老发先衰|随梳落去何须惜|不落终须变作丝,多病多愁心自知行年未老发先衰随梳落去何须惜不落终须变作丝,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
杨万里,再登垂虹亭三首,宋,长年三老不须催|且据胡床未拟回|白昼惊人星满地|日光碎处万波来,长年三老不须催且据胡床未拟回白昼惊人星满地日光碎处万波来,Neutral,peculiar,惊奇感叹,0.17070727966372012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17070727966372012,0.0,0.0,0.0,0.0
骆宾王,初秋登王司马楼宴得同字,唐,展骥端居暇|登龙喜宴同|缔赏三清满|承欢六义通,展骥端居暇登龙喜宴同缔赏三清满承欢六义通,Positive,joy,欢乐喜悦,0.21989144563872381,0.0,0.0,0.0,0.0,0.0,0.0,0.21989144563872381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黄文仪,梅,淸,玉立佳人窈窕姿|园林掩映几多时|横斜影里萧萧竹|冷月疏烟伴最宜,玉立佳人窈窕姿园林掩映几多时横斜影里萧萧竹冷月疏烟伴最宜,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
杨万里,阻风泊钟家村离英州已三日才行二十里二首,宋,满船儿女厌江行|我爱江行怕入城|惭愧风师教款曲|为分一舍作三程,满船儿女厌江行我爱江行怕入城惭愧风师教款曲为分一舍作三程,Implicit Negative,guilt,愧疚自责,0.17458343004804494,0.0,0.0,0.0,0.0,0.0,0.17458343004804494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
陆游,即席四首,宋,长鱼腹腴羊臂臑|馋想久矣无秋毫|今朝林下煨苦笋|更觉此君风味高,长鱼腹腴羊臂臑馋想久矣无秋毫今朝林下煨苦笋更觉此君风味高,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
王绅,太皇太后生日,宋,太皇生日最尊荣|献寿宫中未五更|天子捧觞仍再拜|宝慈侍立到天明,太皇生日最尊荣献寿宫中未五更天子捧觞仍再拜宝慈侍立到天明,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
邓云霄,宫词四首,明,禹甸尧封乐太平|芳年淑气满神京|璇霄日映龙文合|宝幄兰销瑞雾清,禹甸尧封乐太平芳年淑气满神京璇霄日映龙文合宝幄兰销瑞雾清,Positive,ease,平和安适,0.13145215979284927,0.0,0.0,0.13145215979284927,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
陆游,梅花绝句四首,宋,折得梅花古渡头|诗凡却恐作花羞|清樽赖有平生约|烂醉千场死即休,折得梅花古渡头诗凡却恐作花羞清樽赖有平生约烂醉千场死即休,Neutral,faith,坚定信念,0.13347832467375914,0.0,0.0,0.0,0.13347832467375914,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
李商隐,吴宫,唐,龙槛沈沈水殿清|禁门深掩断人声|吴王宴罢满宫醉|日暮水漂花出城,龙槛沈沈水殿清禁门深掩断人声吴王宴罢满宫醉日暮水漂花出城,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
白居易,慈恩寺有感,唐,自问有何惆怅事|寺门临入却迟回|李家哭泣元家病|柿叶红时独自来,自问有何惆怅事寺门临入却迟回李家哭泣元家病柿叶红时独自来,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.11583465265113833,0.0
苏轼,扇,宋,团扇经秋似败荷|丹青彷佛旧松萝|一时用舍非吾事|举世炎时奈尔何,团扇经秋似败荷丹青彷佛旧松萝一时用舍非吾事举世炎时奈尔何,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
白玉蟾,赠葆元,宋,弃儒为见儒多误|学道缘吾道化贤|且把功名权架阁|抱琴随我去修仙,弃儒为见儒多误学道缘吾道化贤且把功名权架阁抱琴随我去修仙,Neutral,peculiar,惊奇感叹,0.17070727966372012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17070727966372012,0.0,0.0,0.0,0.0
杨万里,促织,宋,一声能遣一人愁|终夕声声晓未休|不解缫丝替人织|强来出口促衣裘,一声能遣一人愁终夕声声晓未休不解缫丝替人织强来出口促衣裘,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
尹廷高,客中秋社,元,社日伤心在客中|凄然涕泪落秋风|故乡田土荒芜尽|枉向他州说岁丰,社日伤心在客中凄然涕泪落秋风故乡田土荒芜尽枉向他州说岁丰,Negative,sorrow,悲伤哀痛,0.31154729421322414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31154729421322414,0.0,0.0
吴玉如,茂林居士忆琴百二绝句,近现代,凤儿晦迹吊西堂|漫唱伊州玉韵长|恨紫愁红看委土|千年化作瓦鸳鸯,凤儿晦迹吊西堂漫唱伊州玉韵长恨紫愁红看委土千年化作瓦鸳鸯,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.11583465265113833,0.0
张孝祥,琵琶亭,宋,浔阳江上琵琶月|彭泽门前杨柳风|两贤抵许不相似|哀乐虽殊吾意同,浔阳江上琵琶月彭泽门前杨柳风两贤抵许不相似哀乐虽殊吾意同,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
陈宓,读史,宋,一嘿尽知天下事|片言常得古人心|千年成败兴衰迹|祇向忠邪两路寻,一嘿尽知天下事片言常得古人心千年成败兴衰迹祇向忠邪两路寻,Neutral,faith,坚定信念,0.13347832467375914,0.0,0.0,0.0,0.13347832467375914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
杨万里,淋疾复作医云忌文字劳心晓起自警二首,宋,荒耽诗句枉劳心|忏悔莺花罢苦吟|也不欠渠陶谢债|夜来梦里又相寻,荒耽诗句枉劳心忏悔莺花罢苦吟也不欠渠陶谢债夜来梦里又相寻,Implicit Negative,guilt,愧疚自责,0.17458343004804494,0.0,0.0,0.0,0.0,0.0,0.17458343004804494,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
杨万里,和李天麟秋怀五绝句,宋,缀玉联珠辱见投|要知词客解悲秋|侬家幸自无烦恼|却被新诗嫁许愁,缀玉联珠辱见投要知词客解悲秋侬家幸自无烦恼却被新诗嫁许愁,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.11583465265113833,0.0
顾况,忆故园,唐,惆怅多山人复稀|杜鹃啼处泪沾衣|故园此去千馀里|春梦犹能夜夜归,惆怅多山人复稀杜鹃啼处泪沾衣故园此去千馀里春梦犹能夜夜归,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
许应龙,贵妃閤春帖子,宋,翠管银罂旧事传|新春剩喜在新年|巧裁綵胜迎佳节|更祝君王寿万千,翠管银罂旧事传新春剩喜在新年巧裁綵胜迎佳节更祝君王寿万千,Positive,joy,欢乐喜悦,0.32983716845808575,0.0,0.0,0.0,0.0,0.0,0.0,0.32983716845808575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
陆游,新春感事八首终篇因以自解,宋,一年最好早春天|风日初和未脱绵|坎坎圆鼙赛神社|翻翻小伞下湖船,一年最好早春天风日初和未脱绵坎坎圆鼙赛神社翻翻小伞下湖船,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
张籍,哭孟寂,唐,曲江院里题名处|十九人中最少年|今日春光君不见|杏花零落寺门前,曲江院里题名处十九人中最少年今日春光君不见杏花零落寺门前,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
白居易,为薛台悼亡,唐,半死梧桐老病身|重泉一念一伤神|手携稚子夜归院|月冷空房不见人,半死梧桐老病身重泉一念一伤神手携稚子夜归院月冷空房不见人,Negative,sorrow,悲伤哀痛,0.31154729421322414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.31154729421322414,0.0,0.0
晏殊,上巳琼林苑宴二府同游池上即事口占,宋,春留融冶日添长|万品无涯入醉乡|谁道人间泛仙境|水心楼殿半斜阳,春留融冶日添长万品无涯入醉乡谁道人间泛仙境水心楼殿半斜阳,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
湛若水,为梁宪甫进士寿亲禄峰六十一华诞,明,已寿黄君又寿梁|增江寿星何煌煌|寿筵进士斑衣舞|光映长庚万丈长,已寿黄君又寿梁增江寿星何煌煌寿筵进士斑衣舞光映长庚万丈长,Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
杜牧,斑竹筒簟,唐,血染斑斑成锦纹|昔年遗恨至今存|分明知是湘妃泣|何忍将身卧泪痕,血染斑斑成锦纹昔年遗恨至今存分明知是湘妃泣何忍将身卧泪痕,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.11583465265113833,0.0
黄鹏飞,送陈随隠游庐山,宋,曾从图画识庐山|山好谁知画亦难|画好不如诗好读|就烦诗笔画来看,曾从图画识庐山山好谁知画亦难画好不如诗好读就烦诗笔画来看,Neutral,faith,坚定信念,0.13347832467375914,0.0,0.0,0.0,0.13347832467375914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
宋祁,题朱四郊墅,宋,菌阁平窥倚杵天|绮塍鳞隰逗春泉|谁将六国黄金印|拟换东周二顷田,菌阁平窥倚杵天绮塍鳞隰逗春泉谁将六国黄金印拟换东周二顷田,Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
陆游,对月二首,宋,远客厌征路|流年逢素秋|不知今夜月|还照几人愁,远客厌征路流年逢素秋不知今夜月还照几人愁,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
